chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr8	74365000	74370000	chr8	74855000	74860000	0,0,0	7.385689	1.0	4.68566	1.5015094	3.391005	5.9161487	0.90674436	7.250824
chr8	144530000	144535000	chr8	144755000	144760000	0,0,0	2.4631567	0.98896635	1.376198	1.8923327	2.1616461	2.825199	0.83845574	4.5072722
chr8	37850000	37855000	chr8	37915000	37920000	0,0,0	3.7361107	0.9912233	1.9886001	1.7969769	2.5628583	3.1388319	0.75461984	4.7361445
chr8	97870000	97880000	chr8	98020000	98030000	0,0,0	2.7924259	0.9904697	1.8805178	1.5588129	2.636499	5.308863	0.58566904	6.6944747
chr8	133575000	133580000	chr8	133640000	133645000	0,0,0	2.3487194	0.9066092	1.4998454	0.67029077	1.00392	1.7753941	0.46605572	2.3712082
chr8	101495000	101500000	chr8	101630000	101635000	0,0,0	3.167852	1.0	2.2574525	0.482524	1.1271622	2.6185188	0.28423983	3.047429
chr8	127205000	127210000	chr8	127665000	127670000	0,0,0	2.1465375	0.97409797	1.4094806	1.1359	1.3923779	2.644123	0.48969704	3.653812
chr8	143840000	143845000	chr8	143895000	143900000	0,0,0	3.475112	0.9880985	2.0043387	1.5986779	2.131235	3.0105045	1.216146	4.4315515
chr8	20390000	20395000	chr8	21900000	21905000	0,0,0	3.796148	0.9971242	1.9878426	3.7920318	4.0998125	4.6849537	1.7166687	8.055648
chr8	99380000	99390000	chr8	99840000	99850000	0,0,0	2.1473622	0.96255153	1.6126739	1.1425649	1.4099431	4.0767384	0.73938936	5.092352
chr8	129305000	129310000	chr8	129530000	129535000	0,0,0	3.6340597	0.9890128	1.8837365	1.9415761	2.4244173	2.7856433	0.7932314	4.5114884
chr8	57420000	57425000	chr8	57490000	57495000	0,0,0	2.2568285	1.0	1.5408463	0.6063399	0.7383508	1.5621192	0.37328508	2.101088
chr8	35460000	35470000	chr8	35880000	35890000	0,0,0	2.4870837	0.9691342	1.5016754	1.6738766	2.458309	3.8349342	0.99312717	5.322825
chr8	81780000	81785000	chr8	81870000	81875000	0,0,0	5.9056497	1.0	3.0294046	2.0529947	2.5204217	2.8360515	0.8668909	4.660936
chr8	53585000	53590000	chr8	53805000	53810000	0,0,0	4.6386533	1.0	2.2389827	1.7952716	2.6127958	2.7471125	0.7154478	4.3429093
chr8	125115000	125120000	chr8	125645000	125650000	0,0,0	5.2469172	0.99993837	2.7541962	3.4217215	5.486286	6.653984	1.4685642	9.695515
chr8	109210000	109215000	chr8	109315000	109320000	0,0,0	3.307338	1.0	2.0828247	0.97471017	1.0282722	1.7535069	0.42126784	2.619916
chr8	59220000	59225000	chr8	59920000	59925000	0,0,0	4.4743114	0.9997743	2.3976765	3.3224611	4.4282804	5.4437847	1.3836983	8.397083
chr8	54020000	54030000	chr8	54140000	54150000	0,0,0	3.0568378	0.9950056	1.8806227	1.9537027	2.2096157	3.563366	0.78002936	5.2999907
chr8	85295000	85300000	chr8	86085000	86090000	0,0,0	4.704763	0.9989805	2.1848998	3.2869608	4.1218967	3.967452	1.5092835	6.8891954
chr8	89845000	89850000	chr8	89980000	89985000	0,0,0	6.9137874	1.0	2.9110591	3.166115	3.9443457	3.2959538	1.236074	6.110278
chr8	78955000	78960000	chr8	79505000	79510000	0,0,0	3.868755	0.9917919	1.8528671	2.238106	2.7915125	2.8137028	1.0364127	4.80313
chr8	58000000	58005000	chr8	58395000	58400000	0,0,0	4.080545	0.99473476	2.7328036	1.4874012	1.9642055	3.9250352	0.7848304	5.2471695
chr8	80245000	80250000	chr8	80490000	80495000	0,0,0	3.6490405	0.98452663	2.0861318	1.7489493	1.915586	2.6144438	0.9352946	4.1690655
chr8	37180000	37185000	chr8	37700000	37705000	0,0,0	4.2292423	0.9976247	2.4423907	2.5841565	2.6974049	3.746225	0.9848549	6.043253
chr8	125115000	125120000	chr8	125695000	125700000	0,0,0	6.790961	0.9999764	2.8280137	4.9102793	7.260145	6.290185	1.9028167	10.654878
chr8	121820000	121830000	chr8	122570000	122580000	0,0,0	3.4268298	0.9949319	1.5954306	3.6779077	4.353453	4.146395	1.4726728	7.4156466
chr8	73000000	73010000	chr8	73650000	73660000	0,0,0	3.4135358	0.99483097	1.9861615	1.9890983	2.4458017	3.4975297	1.0393193	5.2656174
chr8	61650000	61660000	chr8	63020000	63030000	0,0,0	3.351015	0.99449676	1.9993739	2.98826	3.1205318	4.6658554	1.1969757	7.322086
chr8	105920000	105930000	chr8	106660000	106670000	0,0,0	2.4222775	0.98855114	1.5781282	1.7310107	2.6647372	4.944519	0.8316145	6.4831953
chr8	31240000	31250000	chr8	32040000	32050000	0,0,0	3.0732079	0.9919595	1.7234819	2.749116	3.3532767	4.445856	1.5206721	6.8895154
chr8	70835000	70840000	chr8	71650000	71655000	0,0,0	2.821672	0.9892622	1.6661634	2.338645	3.0263615	4.4783707	1.6233844	6.557166
chr8	29550000	29555000	chr8	30015000	30020000	0,0,0	3.5729117	0.9947739	1.8249435	2.3211951	2.8561502	3.1913595	1.0729913	5.254644
chr8	129305000	129310000	chr8	129680000	129685000	0,0,0	3.3948483	0.98596674	1.7804627	1.5687499	2.3859649	2.8723218	0.74571985	4.266766
chr8	85295000	85300000	chr8	86030000	86035000	0,0,0	3.5796707	0.998365	1.7743587	2.3463764	3.8832514	4.3310895	1.5782639	6.416757
chr8	37085000	37090000	chr8	37710000	37715000	0,0,0	3.5175974	0.9927356	1.8857651	2.2875326	2.4263344	2.8919191	1.5002851	4.9252815
chr8	118730000	118740000	chr8	119360000	119370000	0,0,0	2.9983144	0.9848304	2.026815	1.9238901	2.155295	4.447098	1.0612587	6.1572223
chr8	127040000	127045000	chr8	127665000	127670000	0,0,0	2.7387817	0.9807704	1.5324701	1.6390007	1.900116	2.4948244	0.75538015	3.951714
chr8	117330000	117340000	chr8	117470000	117480000	0,0,0	2.9371746	0.994419	1.8970411	1.5551538	2.093579	3.806567	0.8602018	5.1889257
chr8	70415000	70420000	chr8	70515000	70520000	0,0,0	2.265959	1.0	1.6425306	0.5300916	0.6341468	1.620501	0.29870853	2.0916936
chr8	72320000	72325000	chr8	72945000	72950000	0,0,0	4.4124475	0.9981409	1.7964369	3.6459022	4.0022717	3.0474882	1.3923287	6.2882905
chr8	39370000	39375000	chr8	39530000	39535000	0,0,0	7.406921	0.9997901	2.1805573	5.487446	6.594063	3.591852	2.4256492	8.469582
chr8	22670000	22675000	chr8	22755000	22760000	0,0,0	4.896189	0.99834335	2.2515872	2.6603987	4.074192	4.038807	1.3238689	6.403606
chr8	66065000	66070000	chr8	66175000	66180000	0,0,0	6.8067293	1.0	3.5382633	2.263974	2.762014	3.1776168	0.9154724	5.190038
chr8	98700000	98710000	chr8	98990000	99000000	0,0,0	3.5035288	0.9985958	1.9551115	3.192545	4.520306	6.0195804	1.5355419	8.857398
chr8	125955000	125960000	chr8	126265000	126270000	0,0,0	2.7239487	0.9755482	1.5710917	1.5881356	1.6602951	2.2997615	0.7063737	3.7114375
chr8	48170000	48175000	chr8	48920000	48925000	0,0,0	3.939388	0.99953574	2.2311983	2.8787274	3.761254	5.1170025	1.7896638	7.675871
chr8	123815000	123820000	chr8	124430000	124435000	0,0,0	7.4014354	0.9999693	3.48701	5.125278	6.024874	5.8361073	1.9362062	10.39191
chr8	54630000	54635000	chr8	54735000	54740000	0,0,0	3.4177496	1.0	1.643534	1.2683015	2.0092428	2.1315548	0.6112424	3.2589338
chr8	62130000	62135000	chr8	63005000	63010000	0,0,0	3.2114022	0.9949453	1.5798234	2.6193743	2.8881302	2.9596515	1.0241816	5.2879844
chr8	56620000	56630000	chr8	56920000	56930000	0,0,0	2.4135964	0.96506	1.7838386	1.0515527	1.584096	4.240487	0.74804705	5.1752005
chr8	30660000	30670000	chr8	31100000	31110000	0,0,0	4.2592616	0.99807674	2.0436313	3.1176665	3.524712	3.483112	1.2281606	6.254371
chr8	133560000	133570000	chr8	134680000	134690000	0,0,0	3.479355	0.9935516	1.6023829	3.4550037	4.2922454	4.0705457	1.2384216	7.14166
chr8	41430000	41435000	chr8	41525000	41530000	0,0,0	5.2042756	1.0	2.2761054	2.498082	2.9014776	2.5006158	0.99847835	4.721133
chr8	94950000	94955000	chr8	95245000	95250000	0,0,0	2.7034502	0.9677898	1.8573608	0.94501996	1.2076448	2.5958107	0.74994713	3.4358284
chr8	52420000	52425000	chr8	52490000	52495000	0,0,0	5.651092	1.0	2.7798417	2.0182767	3.0231667	3.2851686	0.81299186	5.079192
chr8	29855000	29860000	chr8	29995000	30000000	0,0,0	2.8033826	0.97414976	1.6096945	1.3790834	1.7427332	2.4299624	0.57027245	3.6558142
chr8	61650000	61655000	chr8	61800000	61805000	0,0,0	2.68449	1.0	1.7140434	0.8040489	0.87356365	1.5435841	0.36279327	2.2582943
chr8	139020000	139030000	chr8	139340000	139350000	0,0,0	2.6417222	0.9716174	1.7510917	1.4281039	2.1423259	4.152895	0.66926044	5.422321
chr8	104785000	104790000	chr8	105425000	105430000	0,0,0	3.2758124	0.97217107	1.9937007	1.0980778	1.6415385	2.6059818	0.7602986	3.5820508
chr8	131035000	131040000	chr8	131855000	131860000	0,0,0	4.8876343	0.9995368	2.327076	4.5119715	5.998415	6.0732822	2.1255918	10.083923
chr8	134900000	134910000	chr8	136700000	136710000	0,0,0	4.548676	0.9986521	2.3503706	2.106836	3.9379427	4.737172	1.3939625	6.6099153
chr8	23470000	23475000	chr8	23690000	23695000	0,0,0	9.169026	1.0	4.685385	2.9944994	5.0073867	5.851472	1.3866297	8.513249
chr8	66455000	66460000	chr8	66610000	66615000	0,0,0	4.5677924	0.98988056	2.6737704	1.3498667	2.3013067	3.3938894	0.85393864	4.593771
chr8	117800000	117810000	chr8	118420000	118430000	0,0,0	2.0287006	0.9293869	1.5730486	0.79235435	1.1209552	3.6187155	0.3870149	4.3230305
chr8	19870000	19875000	chr8	20120000	20125000	0,0,0	6.9549313	0.9998789	3.811605	3.660047	4.5396934	5.7665615	1.277281	9.0199375
chr8	28850000	28860000	chr8	30040000	30050000	0,0,0	3.756393	0.99655247	2.0342577	3.631642	3.808481	4.623369	1.2834477	7.8514953
chr8	109730000	109740000	chr8	110830000	110840000	0,0,0	3.445334	0.997783	1.8341815	2.5838137	3.1741567	3.815505	1.4265679	6.1122284
chr8	29120000	29130000	chr8	30040000	30050000	0,0,0	3.8978364	0.99915624	2.5158203	2.2847793	4.0777197	7.3916693	1.5250806	9.422585
chr8	65760000	65765000	chr8	65830000	65835000	0,0,0	2.7835057	1.0	1.9048046	0.6581616	0.80369496	1.711512	0.29085645	2.2965443
chr8	115665000	115670000	chr8	115765000	115770000	0,0,0	2.3559723	1.0	1.473065	0.71590453	0.96812487	1.6283047	0.3729824	2.2646642
chr8	58720000	58725000	chr8	59015000	59020000	0,0,0	4.921353	0.9964795	1.9828821	3.1331086	3.7043538	2.8647556	1.4560721	5.649741
chr8	27630000	27640000	chr8	27750000	27760000	0,0,0	2.9507055	0.99258435	1.6016874	1.6043682	2.7014768	3.4785686	0.76452994	4.9046736
chr8	126385000	126390000	chr8	126695000	126700000	0,0,0	3.3164268	0.98722917	2.0845284	1.4462323	1.8080171	3.0755048	0.5946457	4.3610444
chr8	16230000	16235000	chr8	16760000	16765000	0,0,0	2.8966925	0.9786225	1.8123803	1.4703951	1.5141689	2.538796	0.6803551	3.8458138
chr8	11410000	11415000	chr8	11550000	11555000	0,0,0	6.6112227	0.99933344	3.353512	2.736638	4.263075	4.881604	1.588442	7.3141713
chr8	16780000	16785000	chr8	17120000	17125000	0,0,0	4.2592826	0.9974469	2.6255355	2.1613326	2.4979978	4.0498905	1.2994831	5.9710746
chr8	81100000	81105000	chr8	81230000	81235000	0,0,0	3.0580904	1.0	1.7559508	1.0687114	1.4743607	2.0692315	0.5656078	3.019197
chr8	95060000	95065000	chr8	95130000	95135000	0,0,0	2.807142	0.94408566	1.6795729	0.9141979	1.3531123	2.0716133	0.3587666	2.8842337
chr8	98945000	98950000	chr8	99350000	99355000	0,0,0	3.2736697	0.96982205	1.9618379	1.2405767	1.5717914	2.3982716	0.9273249	3.5010064
chr8	22425000	22430000	chr8	22565000	22570000	0,0,0	5.330567	0.99559385	3.4511044	1.9380921	2.0198147	3.7025735	0.84044594	5.425322
chr8	134520000	134530000	chr8	134630000	134640000	0,0,0	2.1881843	0.93664646	1.7280253	0.8863199	1.0210845	3.668408	0.44599625	4.456248
chr8	93730000	93740000	chr8	93920000	93930000	0,0,0	3.394608	0.99758583	1.609767	2.5954733	3.6537173	3.7199352	0.9800858	6.0270224
chr8	19270000	19275000	chr8	19315000	19320000	0,0,0	2.3840084	0.9244249	1.5009212	0.7992283	1.0953221	1.8724709	0.38272876	2.582896
chr8	68570000	68580000	chr8	68770000	68780000	0,0,0	3.2718172	0.9978806	1.8656719	2.5252004	2.8721416	3.9126332	1.2078193	6.1572556
chr8	49310000	49315000	chr8	50400000	50405000	0,0,0	3.1750872	0.997121	1.647963	2.821677	2.986212	3.3427446	1.4959201	5.8509016
chr8	119865000	119870000	chr8	120080000	120085000	0,0,0	9.513955	0.99997693	4.8019443	3.4314618	6.5471463	7.6272254	1.9855739	10.677413
chr8	31590000	31595000	chr8	32220000	32225000	0,0,0	4.3454127	0.9987896	1.9016647	3.6186137	4.0934515	3.5009842	1.3884512	6.71753
chr8	118660000	118670000	chr8	119060000	119070000	0,0,0	3.1584456	0.99841696	1.5809888	3.0792632	5.2682967	5.986782	1.2597929	8.723905
chr8	56965000	56970000	chr8	57340000	57345000	0,0,0	3.930433	0.98184645	2.151786	1.5474403	2.0611854	2.6338036	0.9839372	4.0093064
chr8	23080000	23085000	chr8	23245000	23250000	0,0,0	4.6234727	1.0	2.1379566	2.1426954	2.7472937	2.6414983	0.74409086	4.5461164
chr8	9025000	9030000	chr8	9335000	9340000	0,0,0	5.8031898	0.99819565	3.1270244	2.342908	3.3811455	4.235612	1.2383424	6.318197
chr8	35450000	35460000	chr8	36140000	36150000	0,0,0	3.3249679	0.99193245	2.1202347	2.2499142	2.773289	4.8857417	1.1416146	6.8856654
chr8	125910000	125920000	chr8	126800000	126810000	0,0,0	4.116291	0.99913347	1.9698148	3.1857278	4.152766	4.2200036	1.4994508	7.0517616
chr8	125340000	125345000	chr8	125640000	125645000	0,0,0	2.1324663	0.95651513	1.3725866	0.8903663	1.3006904	2.344231	0.41120878	3.1356676
chr8	89850000	89855000	chr8	89900000	89905000	0,0,0	2.3779664	0.970245	1.4101756	1.0610882	1.7047585	2.571933	0.619256	3.5151224
chr8	9365000	9370000	chr8	9825000	9830000	0,0,0	5.471915	0.9993271	2.7166488	3.3291972	4.082479	4.3454223	1.4414333	7.304708
chr8	127295000	127300000	chr8	127500000	127505000	0,0,0	2.7547317	0.95493996	1.5004202	1.3845665	1.5132781	1.8693551	0.50701797	3.100081
chr8	9065000	9070000	chr8	9145000	9150000	0,0,0	4.957706	0.99715847	2.2506983	2.704251	3.650806	3.460246	1.2854236	5.8640246
chr8	31250000	31255000	chr8	31460000	31465000	0,0,0	4.401815	0.99149656	2.3385546	1.9987383	2.4925034	2.9911227	0.85485715	4.767779
chr8	119080000	119090000	chr8	119220000	119230000	0,0,0	4.2986164	0.9995786	2.40164	3.5528216	5.2484293	7.0298	2.2065604	10.187863
chr8	112800000	112805000	chr8	113435000	113440000	0,0,0	5.2996936	0.9972151	2.354675	2.9620056	3.6280499	3.251247	1.3545388	5.884141
chr8	58810000	58815000	chr8	59920000	59925000	0,0,0	4.579524	0.99944824	1.97248	4.2190123	4.5646	3.7529428	1.4048498	7.5031757
chr8	64550000	64560000	chr8	65360000	65370000	0,0,0	2.3531294	0.9853568	1.5391022	1.8669207	2.4168355	4.538777	1.0010669	6.198262
chr8	131035000	131040000	chr8	131800000	131805000	0,0,0	4.857721	0.99973124	2.75005	4.0452228	5.218222	7.084913	1.8457866	10.680666
chr8	86120000	86125000	chr8	86355000	86360000	0,0,0	7.189234	0.99993926	3.4653614	3.783009	5.9670253	6.347099	1.8949589	9.709773
chr8	120810000	120815000	chr8	120935000	120940000	0,0,0	5.5750184	1.0	2.614875	2.0037603	3.0019183	3.0448627	1.2038735	4.825983
chr8	87830000	87835000	chr8	88320000	88325000	0,0,0	3.7642007	0.9906349	2.0955856	1.8854275	2.2927496	2.9953144	0.9344401	4.67125
chr8	17720000	17725000	chr8	17865000	17870000	0,0,0	3.7264678	0.99561286	2.2543352	1.8217008	2.4406614	3.8103523	0.7900808	5.429642
chr8	118480000	118490000	chr8	119060000	119070000	0,0,0	3.1395016	0.9870271	1.7118276	1.8212134	2.176933	2.7264879	0.7696247	4.3453445
chr8	78850000	78855000	chr8	78910000	78915000	0,0,0	1.9948342	1.0	1.4065645	0.43931878	0.66016394	1.5189337	0.32209778	1.9094392
chr8	132190000	132195000	chr8	132475000	132480000	0,0,0	4.2429104	0.997609	2.5430548	1.6980797	2.9298642	4.5272684	1.1016259	6.036672
chr8	16595000	16600000	chr8	16760000	16765000	0,0,0	4.6596675	1.0	2.8860826	1.1537843	1.8410338	3.040025	0.62165785	4.0656114
chr8	66430000	66440000	chr8	66910000	66920000	0,0,0	2.506817	0.9835679	1.7137358	1.2495741	1.4063791	2.9982119	0.7122544	4.1089444
chr8	26685000	26690000	chr8	27085000	27090000	0,0,0	3.7184913	0.9846702	1.8393404	1.684969	2.4568334	2.6806428	0.8882512	4.178393
chr8	30660000	30670000	chr8	30740000	30750000	0,0,0	2.9847465	0.9971831	1.9065027	1.7765386	2.426622	4.293581	1.0282918	5.8727264
chr8	30915000	30920000	chr8	31185000	31190000	0,0,0	5.586826	0.9990231	2.385239	3.7288392	4.342375	3.6172938	1.4197165	6.9318175
chr8	141110000	141120000	chr8	141340000	141350000	0,0,0	2.6954165	0.9943103	1.5102717	1.8866969	2.6082668	3.4925776	0.8699068	5.1696415
chr8	53850000	53855000	chr8	54005000	54010000	0,0,0	4.719221	1.0	2.92836	1.6110388	1.9622469	3.235825	0.632936	4.6678596
chr8	52100000	52105000	chr8	52500000	52505000	0,0,0	3.9040225	0.9845969	2.1181679	1.8147599	2.075712	2.5605	0.7709943	4.1736197
chr8	53740000	53745000	chr8	54010000	54015000	0,0,0	3.0660374	1.0	2.0312781	0.69780076	1.058143	2.0479765	0.47356334	2.668244
chr8	28180000	28185000	chr8	28315000	28320000	0,0,0	2.7032444	0.95703435	2.0552905	0.7375225	0.8101181	2.4921045	0.54956746	3.14768
chr8	65760000	65765000	chr8	66030000	66035000	0,0,0	7.8114963	0.99960685	3.1037755	4.29324	5.238023	4.0258965	1.4360116	7.8421106
chr8	70115000	70120000	chr8	70665000	70670000	0,0,0	3.0817542	0.98200905	1.8409315	1.4023602	1.8268044	2.771761	0.99234545	4.0183034
chr8	25170000	25175000	chr8	25455000	25460000	0,0,0	5.026048	1.0	2.5604095	2.3379126	2.6400428	2.891074	1.2440399	4.9692183
chr8	123460000	123465000	chr8	123765000	123770000	0,0,0	4.8280435	0.9995629	2.525658	3.3122232	4.1082478	4.7919383	1.7082074	7.736137
chr8	129025000	129030000	chr8	129535000	129540000	0,0,0	3.1888676	0.9915928	1.8138708	1.3308582	2.5544355	3.5961838	0.81748194	4.7791686
chr8	132870000	132875000	chr8	133450000	133455000	0,0,0	5.411029	0.9971608	2.9327564	2.0085325	3.1927917	4.0794725	0.8700073	5.8648343
chr8	73670000	73680000	chr8	74340000	74350000	0,0,0	4.7500167	0.9978456	2.5013885	2.6637588	3.210381	3.773078	1.4396808	6.140864
chr8	29725000	29730000	chr8	30015000	30020000	0,0,0	3.5119681	0.9978346	1.9277458	2.2141726	3.217618	4.1676416	1.187569	6.135795
chr8	115665000	115670000	chr8	115965000	115970000	0,0,0	2.781085	0.9683308	1.6799175	1.404609	1.4338212	2.2042282	0.53505784	3.4527693
chr8	122670000	122675000	chr8	123150000	123155000	0,0,0	5.0383134	0.99946177	2.3450563	3.230772	4.6723595	4.656248	2.165659	7.5280457
chr8	125120000	125125000	chr8	125270000	125275000	0,0,0	3.4049344	0.98022836	1.9341929	1.2384055	2.0290976	2.82311	0.65153617	3.9239151
chr8	72855000	72860000	chr8	72910000	72915000	0,0,0	2.206078	1.0	1.4018632	0.6182271	0.87486553	1.5290735	0.3600549	2.0786088
chr8	70150000	70160000	chr8	70300000	70310000	0,0,0	2.5627582	0.97443736	1.7572424	1.6682782	1.8896359	4.0631485	0.96504444	5.5460625
chr8	116550000	116560000	chr8	117040000	117050000	0,0,0	3.1562846	0.9768761	1.9819437	1.3061041	1.5370561	2.606296	0.6364093	3.7672775
chr8	142855000	142860000	chr8	142990000	142995000	0,0,0	2.7647262	0.9856469	1.5673074	1.9053227	1.919525	2.5506077	0.90519786	4.244228
chr8	100865000	100870000	chr8	100900000	100905000	0,0,0	3.2048078	0.98165655	1.8084129	1.5228174	1.9610834	2.6452832	0.6120525	3.9988983
chr8	68575000	68580000	chr8	69065000	69070000	0,0,0	4.1262894	0.9918271	2.096768	1.8268583	2.7811635	3.1835508	1.1912287	4.807425
chr8	126380000	126390000	chr8	126800000	126810000	0,0,0	4.145789	0.999694	1.9861631	4.8746862	6.14046	6.205589	1.9264994	10.538644
chr8	70950000	70955000	chr8	71610000	71615000	0,0,0	2.2969625	0.9554389	1.6021131	1.1656821	1.7254664	3.8474011	0.85416126	4.883563
chr8	125910000	125915000	chr8	126280000	126285000	0,0,0	2.8989925	0.98079973	1.6249391	1.4986923	1.965304	2.6210704	0.75153637	3.953241
chr8	77740000	77750000	chr8	78230000	78240000	0,0,0	2.4713361	0.9911986	1.6212064	2.1001134	2.5972977	4.919087	0.8038016	6.7858543
chr8	29580000	29585000	chr8	29660000	29665000	0,0,0	2.232975	0.95620394	1.4166046	0.888177	1.3430758	2.3390458	0.40756273	3.1285365
chr8	90070000	90080000	chr8	90220000	90230000	0,0,0	1.9506269	0.90282136	1.4922436	0.8692194	1.006988	3.1535347	0.5781684	3.9261742
chr8	125435000	125440000	chr8	125645000	125650000	0,0,0	4.047028	0.9974108	2.358336	1.8044044	2.981658	4.3531084	1.0476708	5.957023
chr8	60050000	60055000	chr8	60135000	60140000	0,0,0	3.0518315	1.0	1.6504688	1.183749	1.4623591	1.8109006	0.51040274	2.8631217
chr8	118120000	118130000	chr8	118410000	118420000	0,0,0	4.398315	0.99977374	2.3404427	3.0583668	4.607775	5.6760726	1.367464	8.394621
chr8	123465000	123470000	chr8	123690000	123695000	0,0,0	2.810468	0.99138623	1.9078636	1.2052125	1.7834392	3.683585	0.7743357	4.7548842
chr8	60050000	60055000	chr8	60395000	60400000	0,0,0	6.7269883	0.99926025	3.308645	3.1763558	4.136418	4.3864813	1.361767	7.2099085
chr8	109350000	109355000	chr8	109650000	109655000	0,0,0	4.584095	1.0	2.3404295	1.7883847	2.5964406	2.9746826	0.74215966	4.5643578
chr8	116045000	116050000	chr8	116440000	116445000	0,0,0	2.7495532	0.97640914	1.5569423	1.5590323	1.7601304	2.3614776	0.71445465	3.747284
chr8	17335000	17340000	chr8	17910000	17915000	0,0,0	3.6488822	0.97835135	2.2608385	1.3221807	1.6172888	2.657939	0.7751286	3.833211
chr8	60660000	60665000	chr8	61095000	61100000	0,0,0	4.2378054	0.9970185	2.5343208	1.8453369	2.7302215	4.1756334	1.2391034	5.8159328
chr8	68850000	68860000	chr8	69070000	69080000	0,0,0	2.716299	0.9948777	1.5252835	2.2431808	2.4921544	3.280759	1.251319	5.274698
chr8	116325000	116330000	chr8	116445000	116450000	0,0,0	2.687205	1.0	1.4624954	1.0325137	1.313827	1.6521248	0.5168623	2.5699146
chr8	73960000	73970000	chr8	74340000	74350000	0,0,0	2.6029847	0.9854915	1.5369242	1.518376	1.9499154	2.883792	0.98272353	4.2334595
chr8	116800000	116810000	chr8	117300000	117310000	0,0,0	4.118094	0.99518406	2.2299604	2.0297225	2.8081317	3.532186	1.2548646	5.336384
chr8	76370000	76380000	chr8	76910000	76920000	0,0,0	2.5263433	0.9731776	1.5192667	1.6738772	2.5820813	4.0013404	0.8843674	5.4892306
chr8	133215000	133220000	chr8	133290000	133295000	0,0,0	3.7914774	1.0	1.8583827	1.6043327	2.0762217	2.1870654	0.6712542	3.6131387
chr8	119510000	119515000	chr8	119770000	119775000	0,0,0	3.4304156	0.9816828	1.8220991	1.6199253	2.1205297	2.5603957	0.670016	4.0003295
chr8	140465000	140470000	chr8	140635000	140640000	0,0,0	10.665454	1.0	4.0735297	5.0597467	6.887128	5.253684	1.8619895	9.751237
chr8	22165000	22170000	chr8	22240000	22245000	0,0,0	3.7835426	1.0	1.9829793	1.3149493	1.6420099	1.9235921	0.5299327	3.0924358
chr8	108230000	108240000	chr8	109280000	109290000	0,0,0	3.3793442	0.9788161	1.7341034	1.9461036	1.9594043	2.125042	0.84914404	3.854912
chr8	125120000	125125000	chr8	125165000	125170000	0,0,0	2.5133083	0.94842595	1.3840731	1.2017056	1.4807113	1.8968612	0.7180021	2.965044
chr8	38175000	38180000	chr8	38380000	38385000	0,0,0	5.04168	0.9951813	2.1035447	3.1825771	3.267377	2.5068543	1.0616491	5.3358116
chr8	53535000	53540000	chr8	53815000	53820000	0,0,0	2.9924083	0.9543251	1.5429696	1.1758775	1.7480404	2.0413013	0.58852684	3.086526
chr8	24905000	24910000	chr8	24975000	24980000	0,0,0	2.9963028	0.9638621	1.5948598	1.3881633	1.7327907	2.0868347	0.5078591	3.3207574
chr8	126610000	126615000	chr8	126685000	126690000	0,0,0	2.2267525	0.929226	1.4299678	0.94015515	1.010719	1.8128446	0.33974317	2.648538
chr8	129820000	129830000	chr8	129890000	129900000	0,0,0	2.5482454	0.98170155	1.5116426	2.173141	2.6881087	4.0069847	1.1041194	5.938666
chr8	23150000	23160000	chr8	23410000	23420000	0,0,0	2.9503462	0.99666435	1.9225398	2.0443704	2.0824742	3.8864682	0.9442076	5.703686
chr8	127505000	127510000	chr8	127725000	127730000	0,0,0	2.2170205	0.91805327	1.5807724	0.46547368	0.8891647	2.088191	0.29403043	2.5019453
chr8	79680000	79685000	chr8	80020000	80025000	0,0,0	9.299721	0.9999776	3.9181387	5.233731	7.0633674	6.053758	2.2938406	10.705963
chr8	101220000	101225000	chr8	101300000	101305000	0,0,0	2.600212	1.0	1.7647725	0.7016707	0.78363407	1.6360745	0.433815	2.2597818
chr8	23470000	23475000	chr8	23585000	23590000	0,0,0	4.3965993	1.0	2.5607195	1.4498365	1.7759529	2.5443017	0.620114	3.8330452
chr8	56560000	56570000	chr8	56920000	56930000	0,0,0	2.8194985	0.98103327	1.7312832	1.3200983	2.896051	4.723306	0.70123446	5.8967266
chr8	18190000	18195000	chr8	18870000	18875000	0,0,0	3.5272775	0.9879567	1.9640102	1.9513061	2.0849504	2.6852124	1.1576037	4.419707
chr8	56240000	56250000	chr8	56920000	56930000	0,0,0	3.4179587	0.9980232	1.9831744	2.003234	3.0826383	4.446263	1.303608	6.226916
chr8	133510000	133515000	chr8	134030000	134035000	0,0,0	3.1351979	0.9832156	1.7935951	1.5731602	1.9465543	2.6893635	0.91353106	4.087728
chr8	22420000	22425000	chr8	22905000	22910000	0,0,0	3.3503442	0.9774342	1.9276085	1.1697844	1.9309912	2.7519064	0.76383275	3.791715
chr8	60410000	60415000	chr8	60610000	60615000	0,0,0	5.8957024	1.0	2.7714505	2.5138018	3.0495405	2.9665232	0.95114654	5.2010136
chr8	87695000	87700000	chr8	88320000	88325000	0,0,0	3.217983	0.99144155	1.9707193	1.5321518	2.1174455	3.3994205	0.8235047	4.761333
chr8	139205000	139210000	chr8	139625000	139630000	0,0,0	2.910905	0.9771849	1.8627328	0.96222115	1.6460472	2.9254162	0.60126	3.7807243
