seqnames1	start1	end1	width1	strand1	seqnames2	start2	end2	width2	strand2	A	T	C
chr7	127710000	127720000	10001	*	chr7	128040000	128050000	10001	*	TRUE	FALSE	FALSE
chr7	128340000	128350000	10001	*	chr7	128580000	128590000	10001	*	TRUE	FALSE	FALSE
chr7	128340000	128350000	10001	*	chr7	128890000	128900000	10001	*	TRUE	TRUE	TRUE
chr7	128340000	128350000	10001	*	chr7	130040000	130050000	10001	*	FALSE	TRUE	TRUE
chr7	128580000	128590000	10001	*	chr7	128880000	128890000	10001	*	TRUE	TRUE	FALSE
chr7	128630000	128640000	10001	*	chr7	128890000	128900000	10001	*	FALSE	FALSE	TRUE
chr7	128670000	128680000	10001	*	chr7	128870000	128880000	10001	*	TRUE	FALSE	FALSE
chr7	128880000	128890000	10001	*	chr7	130040000	130050000	10001	*	TRUE	FALSE	FALSE
chr7	128890000	128900000	10001	*	chr7	129210000	129220000	10001	*	TRUE	FALSE	TRUE
chr7	128900000	128910000	10001	*	chr7	129100000	129110000	10001	*	TRUE	TRUE	TRUE
chr7	129340000	129350000	10001	*	chr7	129830000	129840000	10001	*	FALSE	FALSE	TRUE
chr7	129350000	129360000	10001	*	chr7	129650000	129660000	10001	*	TRUE	TRUE	TRUE
chr7	129350000	129360000	10001	*	chr7	130020000	130030000	10001	*	FALSE	TRUE	FALSE
chr7	129840000	129850000	10001	*	chr7	130050000	130060000	10001	*	TRUE	FALSE	TRUE
chr7	130050000	130060000	10001	*	chr7	130810000	130820000	10001	*	TRUE	TRUE	TRUE
chr7	130050000	130060000	10001	*	chr7	131650000	131660000	10001	*	FALSE	TRUE	TRUE
chr7	130190000	130200000	10001	*	chr7	130810000	130820000	10001	*	FALSE	TRUE	FALSE
chr7	130210000	130220000	10001	*	chr7	130490000	130500000	10001	*	TRUE	FALSE	FALSE
chr7	130210000	130220000	10001	*	chr7	130560000	130570000	10001	*	TRUE	FALSE	TRUE
chr7	130570000	130580000	10001	*	chr7	130820000	130830000	10001	*	TRUE	FALSE	TRUE
chr7	130820000	130830000	10001	*	chr7	131650000	131660000	10001	*	FALSE	TRUE	TRUE
chr7	130830000	130840000	10001	*	chr7	131050000	131060000	10001	*	TRUE	FALSE	TRUE
chr7	130830000	130840000	10001	*	chr7	131480000	131490000	10001	*	TRUE	TRUE	FALSE
chr7	131060000	131070000	10001	*	chr7	131470000	131480000	10001	*	TRUE	FALSE	TRUE
chr7	131120000	131130000	10001	*	chr7	131430000	131440000	10001	*	TRUE	FALSE	FALSE
chr7	131460000	131470000	10001	*	chr7	131650000	131660000	10001	*	FALSE	FALSE	TRUE
chr7	131500000	131510000	10001	*	chr7	133230000	133240000	10001	*	TRUE	FALSE	FALSE
chr7	131660000	131670000	10001	*	chr7	131850000	131860000	10001	*	FALSE	TRUE	TRUE
chr7	131660000	131670000	10001	*	chr7	132310000	132320000	10001	*	TRUE	TRUE	TRUE
chr7	131660000	131670000	10001	*	chr7	133240000	133250000	10001	*	FALSE	FALSE	TRUE
chr7	131930000	131940000	10001	*	chr7	132310000	132320000	10001	*	TRUE	FALSE	TRUE
chr7	131940000	131950000	10001	*	chr7	132260000	132270000	10001	*	FALSE	TRUE	FALSE
chr7	133250000	133260000	10001	*	chr7	133860000	133870000	10001	*	TRUE	FALSE	TRUE
chr7	133250000	133260000	10001	*	chr7	134420000	134430000	10001	*	TRUE	FALSE	TRUE
chr7	134010000	134020000	10001	*	chr7	134420000	134430000	10001	*	TRUE	TRUE	TRUE
chr7	134130000	134140000	10001	*	chr7	134420000	134430000	10001	*	TRUE	TRUE	TRUE
chr7	134430000	134440000	10001	*	chr7	134960000	134970000	10001	*	FALSE	TRUE	TRUE
chr7	134430000	134440000	10001	*	chr7	135650000	135660000	10001	*	TRUE	TRUE	TRUE
chr7	134620000	134630000	10001	*	chr7	134960000	134970000	10001	*	TRUE	TRUE	TRUE
chr7	134720000	134730000	10001	*	chr7	134950000	134960000	10001	*	TRUE	FALSE	FALSE
chr7	134970000	134980000	10001	*	chr7	135170000	135180000	10001	*	FALSE	TRUE	TRUE
chr7	135180000	135190000	10001	*	chr7	135650000	135660000	10001	*	TRUE	TRUE	TRUE
chr7	135270000	135280000	10001	*	chr7	135650000	135660000	10001	*	TRUE	TRUE	TRUE
chr7	135660000	135670000	10001	*	chr7	136010000	136020000	10001	*	TRUE	TRUE	TRUE
chr7	135660000	135670000	10001	*	chr7	137590000	137600000	10001	*	TRUE	TRUE	TRUE
chr7	135810000	135820000	10001	*	chr7	136010000	136020000	10001	*	TRUE	TRUE	TRUE
chr7	136030000	136040000	10001	*	chr7	137590000	137600000	10001	*	FALSE	TRUE	FALSE
chr7	137070000	137080000	10001	*	chr7	137590000	137600000	10001	*	FALSE	TRUE	FALSE
chr7	137130000	137140000	10001	*	chr7	137590000	137600000	10001	*	FALSE	FALSE	TRUE
chr7	137600000	137610000	10001	*	chr7	137900000	137910000	10001	*	FALSE	TRUE	TRUE
chr7	137600000	137610000	10001	*	chr7	138010000	138020000	10001	*	TRUE	FALSE	FALSE
chr7	137600000	137610000	10001	*	chr7	138740000	138750000	10001	*	TRUE	FALSE	FALSE
chr7	137600000	137610000	10001	*	chr7	139080000	139090000	10001	*	FALSE	FALSE	TRUE
chr7	137600000	137610000	10001	*	chr7	139340000	139350000	10001	*	TRUE	TRUE	FALSE
chr7	138030000	138040000	10001	*	chr7	138430000	138440000	10001	*	FALSE	TRUE	FALSE
chr7	138030000	138040000	10001	*	chr7	138740000	138750000	10001	*	TRUE	TRUE	FALSE
chr7	138170000	138180000	10001	*	chr7	138450000	138460000	10001	*	FALSE	FALSE	TRUE
chr7	138170000	138180000	10001	*	chr7	138740000	138750000	10001	*	FALSE	FALSE	TRUE
chr7	138450000	138460000	10001	*	chr7	138740000	138750000	10001	*	FALSE	TRUE	TRUE
chr7	138850000	138860000	10001	*	chr7	139340000	139350000	10001	*	TRUE	TRUE	FALSE
chr7	138860000	138870000	10001	*	chr7	139080000	139090000	10001	*	TRUE	TRUE	TRUE
chr7	139090000	139100000	10001	*	chr7	139340000	139350000	10001	*	TRUE	TRUE	FALSE
chr7	139090000	139100000	10001	*	chr7	140010000	140020000	10001	*	FALSE	FALSE	TRUE
chr7	139090000	139100000	10001	*	chr7	142070000	142080000	10001	*	FALSE	FALSE	TRUE
chr7	139340000	139350000	10001	*	chr7	140830000	140840000	10001	*	FALSE	TRUE	FALSE
chr7	139350000	139360000	10001	*	chr7	140020000	140030000	10001	*	TRUE	TRUE	FALSE
chr7	139360000	139370000	10001	*	chr7	142050000	142060000	10001	*	TRUE	FALSE	FALSE
chr7	139500000	139510000	10001	*	chr7	140010000	140020000	10001	*	TRUE	TRUE	FALSE
chr7	140020000	140030000	10001	*	chr7	140830000	140840000	10001	*	FALSE	TRUE	FALSE
chr7	140030000	140040000	10001	*	chr7	140460000	140470000	10001	*	TRUE	TRUE	FALSE
chr7	140150000	140160000	10001	*	chr7	140350000	140360000	10001	*	FALSE	FALSE	TRUE
chr7	140470000	140480000	10001	*	chr7	140660000	140670000	10001	*	FALSE	TRUE	TRUE
chr7	140660000	140670000	10001	*	chr7	141020000	141030000	10001	*	TRUE	FALSE	TRUE
chr7	140800000	140810000	10001	*	chr7	141020000	141030000	10001	*	TRUE	FALSE	FALSE
chr7	140840000	140850000	10001	*	chr7	141650000	141660000	10001	*	FALSE	TRUE	FALSE
chr7	140840000	140850000	10001	*	chr7	142020000	142030000	10001	*	FALSE	TRUE	FALSE
chr7	141020000	141030000	10001	*	chr7	141230000	141240000	10001	*	FALSE	TRUE	FALSE
chr7	141030000	141040000	10001	*	chr7	141550000	141560000	10001	*	TRUE	FALSE	FALSE
chr7	141030000	141040000	10001	*	chr7	142050000	142060000	10001	*	TRUE	FALSE	FALSE
chr7	141240000	141250000	10001	*	chr7	141650000	141660000	10001	*	FALSE	TRUE	FALSE
chr7	141750000	141760000	10001	*	chr7	142040000	142050000	10001	*	TRUE	TRUE	FALSE
chr7	142080000	142090000	10001	*	chr7	143330000	143340000	10001	*	FALSE	FALSE	TRUE
chr7	142090000	142100000	10001	*	chr7	142470000	142480000	10001	*	FALSE	TRUE	FALSE
chr7	142480000	142490000	10001	*	chr7	143300000	143310000	10001	*	FALSE	TRUE	FALSE
chr7	144390000	144400000	10001	*	chr7	144840000	144850000	10001	*	TRUE	FALSE	FALSE
chr7	144390000	144400000	10001	*	chr7	146090000	146100000	10001	*	TRUE	FALSE	FALSE
chr7	144440000	144450000	10001	*	chr7	144830000	144840000	10001	*	FALSE	TRUE	FALSE
chr7	144980000	144990000	10001	*	chr7	145170000	145180000	10001	*	TRUE	FALSE	FALSE
chr7	145180000	145190000	10001	*	chr7	146090000	146100000	10001	*	TRUE	FALSE	FALSE
chr7	146040000	146050000	10001	*	chr7	148250000	148260000	10001	*	FALSE	FALSE	TRUE
chr7	146100000	146110000	10001	*	chr7	148250000	148260000	10001	*	TRUE	FALSE	FALSE
chr7	148260000	148270000	10001	*	chr7	148490000	148500000	10001	*	TRUE	TRUE	TRUE
chr7	148260000	148270000	10001	*	chr7	148970000	148980000	10001	*	TRUE	FALSE	TRUE
chr7	148260000	148270000	10001	*	chr7	149620000	149630000	10001	*	FALSE	FALSE	TRUE
chr7	148260000	148270000	10001	*	chr7	149870000	149880000	10001	*	TRUE	FALSE	FALSE
chr7	148490000	148500000	10001	*	chr7	148970000	148980000	10001	*	FALSE	TRUE	FALSE
chr7	148490000	148500000	10001	*	chr7	149310000	149320000	10001	*	FALSE	TRUE	FALSE
chr7	148510000	148520000	10001	*	chr7	148700000	148710000	10001	*	TRUE	FALSE	FALSE
chr7	148710000	148720000	10001	*	chr7	148970000	148980000	10001	*	TRUE	FALSE	FALSE
chr7	149120000	149130000	10001	*	chr7	149870000	149880000	10001	*	TRUE	FALSE	FALSE
chr7	149130000	149140000	10001	*	chr7	149620000	149630000	10001	*	FALSE	FALSE	TRUE
chr7	149300000	149310000	10001	*	chr7	149500000	149510000	10001	*	TRUE	FALSE	FALSE
chr7	149310000	149320000	10001	*	chr7	149630000	149640000	10001	*	FALSE	TRUE	TRUE
chr7	149630000	149640000	10001	*	chr7	151300000	151310000	10001	*	FALSE	FALSE	TRUE
chr7	149640000	149650000	10001	*	chr7	149880000	149890000	10001	*	TRUE	TRUE	FALSE
chr7	149880000	149890000	10001	*	chr7	151020000	151030000	10001	*	TRUE	FALSE	FALSE
chr7	150440000	150450000	10001	*	chr7	150760000	150770000	10001	*	FALSE	FALSE	TRUE
chr7	150440000	150450000	10001	*	chr7	150870000	150880000	10001	*	FALSE	TRUE	FALSE
chr7	150770000	150780000	10001	*	chr7	151020000	151030000	10001	*	TRUE	FALSE	FALSE
chr7	150860000	150870000	10001	*	chr7	151120000	151130000	10001	*	FALSE	TRUE	TRUE
chr7	150860000	150870000	10001	*	chr7	151300000	151310000	10001	*	FALSE	TRUE	TRUE
chr7	151030000	151040000	10001	*	chr7	151310000	151320000	10001	*	TRUE	FALSE	FALSE
chr7	151030000	151040000	10001	*	chr7	151760000	151770000	10001	*	TRUE	FALSE	FALSE
chr7	151030000	151040000	10001	*	chr7	152820000	152830000	10001	*	TRUE	FALSE	FALSE
chr7	151310000	151320000	10001	*	chr7	151760000	151770000	10001	*	FALSE	TRUE	TRUE
chr7	151310000	151320000	10001	*	chr7	152820000	152830000	10001	*	FALSE	TRUE	TRUE
chr7	151470000	151480000	10001	*	chr7	151760000	151770000	10001	*	TRUE	TRUE	FALSE
chr7	151530000	151540000	10001	*	chr7	151760000	151770000	10001	*	FALSE	FALSE	TRUE
chr7	152420000	152430000	10001	*	chr7	152820000	152830000	10001	*	FALSE	FALSE	TRUE
chr7	152830000	152840000	10001	*	chr7	154900000	154910000	10001	*	TRUE	TRUE	TRUE
chr7	154900000	154910000	10001	*	chr7	156940000	156950000	10001	*	FALSE	FALSE	TRUE
chr7	154910000	154920000	10001	*	chr7	155350000	155360000	10001	*	TRUE	TRUE	TRUE
chr7	154910000	154920000	10001	*	chr7	155770000	155780000	10001	*	TRUE	TRUE	TRUE
chr7	154910000	154920000	10001	*	chr7	157410000	157420000	10001	*	TRUE	TRUE	FALSE
chr7	155360000	155370000	10001	*	chr7	155590000	155600000	10001	*	TRUE	FALSE	FALSE
chr7	155360000	155370000	10001	*	chr7	155770000	155780000	10001	*	FALSE	TRUE	TRUE
chr7	155770000	155780000	10001	*	chr7	156940000	156950000	10001	*	FALSE	FALSE	TRUE
chr7	155780000	155790000	10001	*	chr7	156640000	156650000	10001	*	TRUE	TRUE	TRUE
chr7	156650000	156660000	10001	*	chr7	156940000	156950000	10001	*	FALSE	FALSE	TRUE
chr7	156950000	156960000	10001	*	chr7	157140000	157150000	10001	*	FALSE	FALSE	TRUE
chr7	156950000	156960000	10001	*	chr7	158420000	158430000	10001	*	FALSE	FALSE	TRUE
chr7	156960000	156970000	10001	*	chr7	157400000	157410000	10001	*	FALSE	TRUE	TRUE
chr7	157150000	157160000	10001	*	chr7	157410000	157420000	10001	*	TRUE	TRUE	FALSE
chr7	157410000	157420000	10001	*	chr7	158350000	158360000	10001	*	TRUE	TRUE	TRUE
chr7	158360000	158370000	10001	*	chr7	158600000	158610000	10001	*	TRUE	TRUE	FALSE
chr7	158430000	158440000	10001	*	chr7	158670000	158680000	10001	*	FALSE	FALSE	TRUE
chr7	158430000	158440000	10001	*	chr7	158830000	158840000	10001	*	FALSE	FALSE	TRUE
chr7	158610000	158620000	10001	*	chr7	158970000	158980000	10001	*	TRUE	TRUE	FALSE
chr8	230000	240000	10001	*	chr8	450000	460000	10001	*	FALSE	TRUE	FALSE
chr8	230000	240000	10001	*	chr8	1150000	1160000	10001	*	FALSE	FALSE	TRUE
chr8	290000	300000	10001	*	chr8	1670000	1680000	10001	*	TRUE	FALSE	FALSE
chr8	1050000	1060000	10001	*	chr8	1300000	1310000	10001	*	FALSE	TRUE	FALSE
chr8	1680000	1690000	10001	*	chr8	2030000	2040000	10001	*	TRUE	TRUE	TRUE
chr8	4780000	4790000	10001	*	chr8	4990000	5000000	10001	*	FALSE	FALSE	TRUE
chr8	4830000	4840000	10001	*	chr8	6140000	6150000	10001	*	FALSE	TRUE	FALSE
chr8	4830000	4840000	10001	*	chr8	6960000	6970000	10001	*	FALSE	TRUE	FALSE
chr8	5010000	5020000	10001	*	chr8	6850000	6860000	10001	*	TRUE	FALSE	FALSE
chr8	6390000	6400000	10001	*	chr8	6960000	6970000	10001	*	FALSE	TRUE	FALSE
chr8	8390000	8400000	10001	*	chr8	8670000	8680000	10001	*	TRUE	TRUE	TRUE
chr8	8750000	8760000	10001	*	chr8	9000000	9010000	10001	*	TRUE	TRUE	TRUE
chr8	9010000	9020000	10001	*	chr8	9340000	9350000	10001	*	TRUE	TRUE	TRUE
chr8	9010000	9020000	10001	*	chr8	9830000	9840000	10001	*	TRUE	TRUE	FALSE
chr8	9160000	9170000	10001	*	chr8	9360000	9370000	10001	*	FALSE	FALSE	TRUE
chr8	9350000	9360000	10001	*	chr8	9830000	9840000	10001	*	TRUE	TRUE	TRUE
chr8	9370000	9380000	10001	*	chr8	9710000	9720000	10001	*	FALSE	FALSE	TRUE
chr8	9830000	9840000	10001	*	chr8	11720000	11730000	10001	*	TRUE	FALSE	FALSE
chr8	9840000	9850000	10001	*	chr8	10040000	10050000	10001	*	FALSE	FALSE	TRUE
chr8	9840000	9850000	10001	*	chr8	10140000	10150000	10001	*	FALSE	FALSE	TRUE
chr8	10540000	10550000	10001	*	chr8	10840000	10850000	10001	*	TRUE	FALSE	FALSE
chr8	10600000	10610000	10001	*	chr8	10840000	10850000	10001	*	FALSE	FALSE	TRUE
chr8	11410000	11420000	10001	*	chr8	11720000	11730000	10001	*	TRUE	FALSE	FALSE
chr8	11750000	11760000	10001	*	chr8	11980000	11990000	10001	*	FALSE	FALSE	TRUE
chr8	12740000	12750000	10001	*	chr8	13030000	13040000	10001	*	FALSE	FALSE	TRUE
chr8	12740000	12750000	10001	*	chr8	13670000	13680000	10001	*	FALSE	FALSE	TRUE
chr8	13040000	13050000	10001	*	chr8	13370000	13380000	10001	*	TRUE	TRUE	FALSE
chr8	13040000	13050000	10001	*	chr8	13660000	13670000	10001	*	TRUE	TRUE	TRUE
chr8	13380000	13390000	10001	*	chr8	13650000	13660000	10001	*	TRUE	TRUE	FALSE
chr8	16520000	16530000	10001	*	chr8	16760000	16770000	10001	*	TRUE	FALSE	FALSE
chr8	16780000	16790000	10001	*	chr8	17140000	17150000	10001	*	TRUE	TRUE	TRUE
chr8	17150000	17160000	10001	*	chr8	17570000	17580000	10001	*	FALSE	TRUE	FALSE
chr8	17150000	17160000	10001	*	chr8	17910000	17920000	10001	*	FALSE	TRUE	FALSE
chr8	17310000	17320000	10001	*	chr8	17910000	17920000	10001	*	FALSE	FALSE	TRUE
chr8	17320000	17330000	10001	*	chr8	17570000	17580000	10001	*	TRUE	TRUE	TRUE
chr8	17570000	17580000	10001	*	chr8	17920000	17930000	10001	*	TRUE	FALSE	FALSE
chr8	17710000	17720000	10001	*	chr8	17910000	17920000	10001	*	TRUE	TRUE	TRUE
chr8	17920000	17930000	10001	*	chr8	18130000	18140000	10001	*	FALSE	FALSE	TRUE
chr8	17920000	17930000	10001	*	chr8	18870000	18880000	10001	*	TRUE	TRUE	TRUE
chr8	17920000	17930000	10001	*	chr8	20130000	20140000	10001	*	FALSE	FALSE	TRUE
chr8	18130000	18140000	10001	*	chr8	18870000	18880000	10001	*	TRUE	TRUE	TRUE
chr8	18220000	18230000	10001	*	chr8	18560000	18570000	10001	*	FALSE	TRUE	FALSE
chr8	18220000	18230000	10001	*	chr8	18680000	18690000	10001	*	TRUE	FALSE	FALSE
chr8	18880000	18890000	10001	*	chr8	19350000	19360000	10001	*	TRUE	TRUE	TRUE
chr8	18880000	18890000	10001	*	chr8	20200000	20210000	10001	*	FALSE	TRUE	FALSE
chr8	18890000	18900000	10001	*	chr8	19080000	19090000	10001	*	TRUE	TRUE	FALSE
chr8	18890000	18900000	10001	*	chr8	19270000	19280000	10001	*	TRUE	FALSE	TRUE
chr8	19080000	19090000	10001	*	chr8	19270000	19280000	10001	*	FALSE	TRUE	FALSE
chr8	19360000	19370000	10001	*	chr8	19760000	19770000	10001	*	TRUE	TRUE	TRUE
chr8	19360000	19370000	10001	*	chr8	20130000	20140000	10001	*	FALSE	FALSE	TRUE
chr8	19370000	19380000	10001	*	chr8	19850000	19860000	10001	*	TRUE	FALSE	FALSE
chr8	19370000	19380000	10001	*	chr8	21900000	21910000	10001	*	TRUE	FALSE	FALSE
chr8	19830000	19840000	10001	*	chr8	20200000	20210000	10001	*	FALSE	TRUE	FALSE
chr8	19850000	19860000	10001	*	chr8	20130000	20140000	10001	*	TRUE	TRUE	TRUE
chr8	20140000	20150000	10001	*	chr8	20380000	20390000	10001	*	FALSE	FALSE	TRUE
chr8	20140000	20150000	10001	*	chr8	21900000	21910000	10001	*	FALSE	FALSE	TRUE
chr8	20210000	20220000	10001	*	chr8	21900000	21910000	10001	*	FALSE	TRUE	FALSE
chr8	20390000	20400000	10001	*	chr8	20900000	20910000	10001	*	FALSE	TRUE	FALSE
chr8	20390000	20400000	10001	*	chr8	21900000	21910000	10001	*	TRUE	FALSE	TRUE
chr8	21250000	21260000	10001	*	chr8	21900000	21910000	10001	*	TRUE	FALSE	FALSE
chr8	21910000	21920000	10001	*	chr8	22140000	22150000	10001	*	TRUE	TRUE	TRUE
chr8	21910000	21920000	10001	*	chr8	22600000	22610000	10001	*	TRUE	TRUE	TRUE
chr8	21910000	21920000	10001	*	chr8	23450000	23460000	10001	*	TRUE	TRUE	TRUE
chr8	22150000	22160000	10001	*	chr8	22600000	22610000	10001	*	FALSE	FALSE	TRUE
chr8	22230000	22240000	10001	*	chr8	22590000	22600000	10001	*	TRUE	TRUE	FALSE
chr8	22600000	22610000	10001	*	chr8	23030000	23040000	10001	*	TRUE	TRUE	FALSE
chr8	22610000	22620000	10001	*	chr8	22910000	22920000	10001	*	TRUE	TRUE	TRUE
chr8	23030000	23040000	10001	*	chr8	23250000	23260000	10001	*	TRUE	TRUE	TRUE
chr8	23030000	23040000	10001	*	chr8	23450000	23460000	10001	*	TRUE	TRUE	TRUE
chr8	23260000	23270000	10001	*	chr8	23450000	23460000	10001	*	TRUE	TRUE	TRUE
chr8	23460000	23470000	10001	*	chr8	23720000	23730000	10001	*	TRUE	TRUE	TRUE
chr8	23460000	23470000	10001	*	chr8	24230000	24240000	10001	*	TRUE	TRUE	TRUE
chr8	23460000	23470000	10001	*	chr8	25140000	25150000	10001	*	TRUE	FALSE	TRUE
chr8	23730000	23740000	10001	*	chr8	24230000	24240000	10001	*	TRUE	TRUE	TRUE
chr8	23750000	23760000	10001	*	chr8	23990000	24000000	10001	*	FALSE	TRUE	FALSE
chr8	24000000	24010000	10001	*	chr8	24190000	24200000	10001	*	FALSE	TRUE	FALSE
chr8	24240000	24250000	10001	*	chr8	25150000	25160000	10001	*	FALSE	TRUE	FALSE
chr8	24850000	24860000	10001	*	chr8	25150000	25160000	10001	*	TRUE	TRUE	TRUE
chr8	25150000	25160000	10001	*	chr8	27300000	27310000	10001	*	FALSE	TRUE	TRUE
chr8	25160000	25170000	10001	*	chr8	25460000	25470000	10001	*	TRUE	TRUE	TRUE
chr8	25160000	25170000	10001	*	chr8	26660000	26670000	10001	*	TRUE	FALSE	FALSE
chr8	25470000	25480000	10001	*	chr8	26090000	26100000	10001	*	TRUE	TRUE	TRUE
chr8	25470000	25480000	10001	*	chr8	26330000	26340000	10001	*	FALSE	FALSE	TRUE
chr8	25480000	25490000	10001	*	chr8	26660000	26670000	10001	*	TRUE	TRUE	FALSE
chr8	26100000	26110000	10001	*	chr8	26320000	26330000	10001	*	TRUE	TRUE	TRUE
chr8	26300000	26310000	10001	*	chr8	26660000	26670000	10001	*	FALSE	TRUE	FALSE
chr8	26360000	26370000	10001	*	chr8	26660000	26670000	10001	*	TRUE	FALSE	FALSE
chr8	26470000	26480000	10001	*	chr8	26660000	26670000	10001	*	FALSE	FALSE	TRUE
chr8	26670000	26680000	10001	*	chr8	27300000	27310000	10001	*	TRUE	TRUE	TRUE
chr8	26730000	26740000	10001	*	chr8	27040000	27050000	10001	*	TRUE	FALSE	FALSE
chr8	27310000	27320000	10001	*	chr8	27770000	27780000	10001	*	TRUE	TRUE	TRUE
chr8	27310000	27320000	10001	*	chr8	28340000	28350000	10001	*	FALSE	FALSE	TRUE
chr8	27310000	27320000	10001	*	chr8	29310000	29320000	10001	*	TRUE	FALSE	FALSE
chr8	27770000	27780000	10001	*	chr8	28610000	28620000	10001	*	FALSE	TRUE	FALSE
chr8	27780000	27790000	10001	*	chr8	28060000	28070000	10001	*	FALSE	FALSE	TRUE
chr8	27780000	27790000	10001	*	chr8	28330000	28340000	10001	*	TRUE	TRUE	TRUE
chr8	27850000	27860000	10001	*	chr8	28330000	28340000	10001	*	TRUE	TRUE	FALSE
chr8	28070000	28080000	10001	*	chr8	28340000	28350000	10001	*	FALSE	FALSE	TRUE
chr8	28340000	28350000	10001	*	chr8	28610000	28620000	10001	*	FALSE	TRUE	FALSE
chr8	28350000	28360000	10001	*	chr8	28740000	28750000	10001	*	FALSE	FALSE	TRUE
chr8	28350000	28360000	10001	*	chr8	29060000	29070000	10001	*	FALSE	FALSE	TRUE
chr8	28350000	28360000	10001	*	chr8	30160000	30170000	10001	*	FALSE	FALSE	TRUE
chr8	28440000	28450000	10001	*	chr8	28760000	28770000	10001	*	TRUE	FALSE	FALSE
chr8	28440000	28450000	10001	*	chr8	29310000	29320000	10001	*	TRUE	FALSE	FALSE
chr8	28620000	28630000	10001	*	chr8	29320000	29330000	10001	*	FALSE	TRUE	FALSE
chr8	28770000	28780000	10001	*	chr8	29310000	29320000	10001	*	TRUE	FALSE	FALSE
chr8	28800000	28810000	10001	*	chr8	29060000	29070000	10001	*	FALSE	FALSE	TRUE
chr8	28890000	28900000	10001	*	chr8	29130000	29140000	10001	*	FALSE	TRUE	FALSE
chr8	29320000	29330000	10001	*	chr8	30060000	30070000	10001	*	TRUE	TRUE	TRUE
chr8	29320000	29330000	10001	*	chr8	30160000	30170000	10001	*	FALSE	FALSE	TRUE
chr8	29330000	29340000	10001	*	chr8	29730000	29740000	10001	*	TRUE	TRUE	FALSE
chr8	29330000	29340000	10001	*	chr8	30650000	30660000	10001	*	TRUE	TRUE	FALSE
chr8	29740000	29750000	10001	*	chr8	30000000	30010000	10001	*	TRUE	TRUE	FALSE
chr8	30170000	30180000	10001	*	chr8	30380000	30390000	10001	*	FALSE	FALSE	TRUE
chr8	30170000	30180000	10001	*	chr8	30610000	30620000	10001	*	TRUE	TRUE	TRUE
chr8	30170000	30180000	10001	*	chr8	31180000	31190000	10001	*	FALSE	FALSE	TRUE
chr8	30620000	30630000	10001	*	chr8	30810000	30820000	10001	*	FALSE	FALSE	TRUE
chr8	30660000	30670000	10001	*	chr8	31190000	31200000	10001	*	TRUE	TRUE	TRUE
chr8	30820000	30830000	10001	*	chr8	31190000	31200000	10001	*	TRUE	TRUE	FALSE
chr8	30920000	30930000	10001	*	chr8	31180000	31190000	10001	*	FALSE	FALSE	TRUE
chr8	31190000	31200000	10001	*	chr8	31490000	31500000	10001	*	FALSE	FALSE	TRUE
chr8	31190000	31200000	10001	*	chr8	33590000	33600000	10001	*	FALSE	FALSE	TRUE
chr8	31200000	31210000	10001	*	chr8	32040000	32050000	10001	*	FALSE	TRUE	FALSE
chr8	31200000	31210000	10001	*	chr8	32200000	32210000	10001	*	TRUE	FALSE	TRUE
chr8	31200000	31210000	10001	*	chr8	32540000	32550000	10001	*	TRUE	TRUE	FALSE
chr8	32230000	32240000	10001	*	chr8	32540000	32550000	10001	*	TRUE	TRUE	TRUE
chr8	32550000	32560000	10001	*	chr8	33110000	33120000	10001	*	TRUE	TRUE	TRUE
chr8	32550000	32560000	10001	*	chr8	33350000	33360000	10001	*	TRUE	TRUE	FALSE
chr8	32550000	32560000	10001	*	chr8	33590000	33600000	10001	*	TRUE	TRUE	TRUE
chr8	33120000	33130000	10001	*	chr8	33340000	33350000	10001	*	TRUE	TRUE	TRUE
chr8	33360000	33370000	10001	*	chr8	33600000	33610000	10001	*	FALSE	TRUE	TRUE
chr8	33600000	33610000	10001	*	chr8	33790000	33800000	10001	*	TRUE	FALSE	FALSE
chr8	33600000	33610000	10001	*	chr8	34890000	34900000	10001	*	FALSE	FALSE	TRUE
chr8	33600000	33610000	10001	*	chr8	35140000	35150000	10001	*	TRUE	FALSE	FALSE
chr8	33700000	33710000	10001	*	chr8	33900000	33910000	10001	*	FALSE	TRUE	FALSE
chr8	34900000	34910000	10001	*	chr8	36140000	36150000	10001	*	FALSE	FALSE	TRUE
chr8	34900000	34910000	10001	*	chr8	36820000	36830000	10001	*	FALSE	FALSE	TRUE
chr8	34910000	34920000	10001	*	chr8	35140000	35150000	10001	*	TRUE	TRUE	TRUE
chr8	35150000	35160000	10001	*	chr8	36140000	36150000	10001	*	TRUE	FALSE	FALSE
chr8	35150000	35160000	10001	*	chr8	36840000	36850000	10001	*	TRUE	FALSE	FALSE
chr8	35160000	35170000	10001	*	chr8	35380000	35390000	10001	*	FALSE	FALSE	TRUE
chr8	35900000	35910000	10001	*	chr8	36130000	36140000	10001	*	TRUE	FALSE	FALSE
chr8	36150000	36160000	10001	*	chr8	36830000	36840000	10001	*	TRUE	FALSE	TRUE
chr8	36830000	36840000	10001	*	chr8	38780000	38790000	10001	*	FALSE	FALSE	TRUE
chr8	36840000	36850000	10001	*	chr8	37160000	37170000	10001	*	TRUE	FALSE	TRUE
chr8	36840000	36850000	10001	*	chr8	37730000	37740000	10001	*	TRUE	FALSE	TRUE
